,Unnamed: 0,_id,text,task_1,task_2,text_clean
3610,2749,60c5d6bf5659ea5e55df0364,"Scientists are begging for data but #Modi is going against science and taking no advice. Global community can't help us if we hide data and deny science.   #ResignPMmodi  please, you're incompetent.  #AndhBhakt #ModiKaVaccineJumla #ModiResign   https://t.co/Xx3X2jdGLc",HOF,OFFN,scientists begging data modi going science taking advice global community cant help us hide data deny science resignpmmodi please youre incompetent andhbhakt modikavaccinejumla modiresign
3611,3264,60c5d6bf5659ea5e55df04cb,@NotAllowed0ut @Jaack6657 FUCK OFF GINGER btw i disconnected from party,HOF,OFFN,fuck ginger btw disconnected party
3612,897,60c5d6bf5659ea5e55def75b,Rah a year has nearly gone past and u already licking another asshole 🌝,HOF,PRFN,rah year nearly gone past u already licking another asshole
3613,2486,60c5d6bf5659ea5e55df019e,Bloody hell is that all they can do ? https://t.co/JQOiOw8nPs,HOF,PRFN,bloody hell
3614,1371,60c5d6bf5659ea5e55defa95,"#ResignModi  #ResignHarshvardhan  Extremely frustrating and depressing. 90% of those died due to COVID had a chance to live. Govt's lethargy, incompetency, misplaced priorities to politics killed them. Not to forget not to forgive. @PMOIndia @narendramodi",NOT,NONE,resignmodi resignharshvardhan extremely frustrating depressing 90 died due covid chance live govts lethargy incompetency misplaced priorities politics killed forget forgive
3615,4948,60c5d6bf5659ea5e55defa0e,@ArsenalHomerton Song to the siren by this mortal coil. I know itâ€™s a cover but it knocks the bollocks off me,NOT,NONE,song siren mortal coil know itâ€™s cover knocks bollocks
3616,3416,60c5d6bf5659ea5e55def452,"India counted votes for state elections on Sunday, even as it announced 3,689 deaths from covid-19 in the past 24 hours â€” a grim new national record #ResignPMmodi https://t.co/h7ZKaUmvhD",HOF,HATE,india counted votes state elections sunday even announced 3689 deaths covid19 past 24 hours â€ ” grim new national record resignpmmodi
3617,176,60c5d6bf5659ea5e55def220,@iJasOberoi Such a shame for @PMOIndia . PM has to worry about country not about cm campaigns but joker always does what joker is for #Resign_PM_Modi  #FarmersProtest,HOF,OFFN,shame pm worry country cm campaigns joker always joker resignpmmodi farmersprotest
3618,2097,60c5d6bf5659ea5e55df003d,"Arundhati Roy on India’s Covid catastrophe: ""We are witnessing a crime against humanity""  This was heartbreaking to read. #ModiResign #IndiaCovidCrisis   https://t.co/hXidkvk7N3",NOT,NONE,arundhati roy india ’ covid catastrophe witnessing crime humanity heartbreaking read modiresign indiacovidcrisis
3619,3065,60c5d6bf5659ea5e55df03cb,"@nsitharaman @BJP4Bengal U started the process of destroying democracy by destroying independent institutions b it judiciary, bureaucracy or media, why complaining now? I condemn violence but ur the most violent.. Shameless @BJP4India @narendramodi #Resig",HOF,HATE,u started process destroying democracy destroying independent institutions b judiciary bureaucracy media complaining condemn violence ur violent shameless resig
3620,3533,60c5d6bf5659ea5e55def46e,"@vyasa1968 @sofasach @Deshbhakt_walte @sridhar1085 @thechacko Dude u really need to get real, ur ignorance and andhbhakti is costing the country its self respect. Do not hide ur #Islamophobia behind ur Hypernationalism . Ur thought of school is obsolete a",NOT,NONE,dude u really need get real ur ignorance andhbhakti costing country self respect hide ur islamophobia behind ur hypernationalism ur thought school obsolete
3621,3319,60c5d6bf5659ea5e55def13e,@narendramodi Don't you fuck it up with another rally! It took some time but you showed your true colours eventually. #ResignPMmodi,HOF,HATE,dont fuck another rally took time showed true colours eventually resignpmmodi
3622,1333,60c5d6bf5659ea5e55def9a3,It’s never good when research communities have a difficult relationship with their national governments. But this can be fatal in the middle of a pandemic.  #IndiaCovidCrisis #Brazil #pseudoscience https://t.co/qk7TGxuTaB,NOT,NONE,’ never good research communities difficult relationship national governments fatal middle pandemic indiacovidcrisis brazil pseudoscience
3623,4200,60c5d6bf5659ea5e55defbbc,"These guys claim theyâ€™ve got the money, sue the bloody hell out of them to serve as a deterrent. Why settle for half arse apologies like this one.",HOF,PRFN,guys claim theyâ€™ve got money sue bloody hell serve deterrent settle half arse apologies like one
3624,1569,60c5d6bf5659ea5e55defb06,@nsharma101 Sorry for your loss. #resignmodi #ResignPMmodi  #ResignAmitShah  #saveindiafrommodi,NOT,NONE,sorry loss resignmodi resignpmmodi resignamitshah saveindiafrommodi
3625,1670,60c5d6bf5659ea5e55defce1,So true ... the aftermath of this #Election2021 is on the way. And Modi &amp; @ECISVEEP is equally responsible for these &amp; upcoming deaths. @virsanghvi @ndtv #ModiAbandonedIndia #ResignModi #ResignPMmodi https://t.co/dI0751NdYr,NOT,NONE,true aftermath election2021 way modi amp equally responsible amp upcoming deaths modiabandonedindia resignmodi resignpmmodi
3626,4262,60c5d6bf5659ea5e55defd3f,@SkySportsNews Four right backs ffs what the fuck is that all about and leave out two decent midfield players one of whom could cover the right back roll if could upon ðŸ¤·â€â™‚ï¸,HOF,PRFN,four right backs ffs fuck leave two decent midfield players one could cover right back roll could upon ðÿ¤·â€â™‚ï¸
3627,3118,60c5d6bf5659ea5e55df0440,@LambaAlka @ShefaliR_ @nytimes @TIME @washingtonpost @australian Australia Media did show Modi's reality  #BJP And RSS can purchase only Indian Media... Shame on #NDA Govt  #ModiResign  #ModiKaVaccineJumla  #ModiMadeDisaster  @ShefaliR_,HOF,OFFN,australia media show modis reality bjp rss purchase indian media shame nda govt modiresign modikavaccinejumla modimadedisaster
3628,3310,60c5d6bf5659ea5e55def23d,why are you still obsessed with me? lmao sad fucker,HOF,PRFN,still obsessed lmao sad fucker
3629,4632,60c5d6bf5659ea5e55def89e,@NewsVulgar Leave the job. Disappear. Life is important than job. #ModiHataoDeshBachao #ModiResignOrRepeal #ModiGovtSeNaHoPayega #Resign_PM_Modi ITS TIME FOR A COUP. KICK RSS BJP MODI OUT OF INDIA,HOF,OFFN,leave job disappear life important job modihataodeshbachao modiresignorrepeal modigovtsenahopayega resignpmmodi time coup kick rss bjp modi india
3630,4940,60c5d6bf5659ea5e55def969,Alas!!! We will have to see such incidents for 5 more years. Bengal is becoming another Kashmir. Shame on you @MamataOfficial #BengalBurning https://t.co/E5fSsKaoyV,HOF,OFFN,alas see incidents 5 years bengal becoming another kashmir shame bengalburning
3631,3878,60c5d6bf5659ea5e55df0145,@TedLasso Lets call you with your nickname at the Spurs. You incredible wanker! ðŸ˜‰ðŸ‘ #toastme,HOF,OFFN,lets call nickname spurs incredible wanker ðÿ˜‰ðÿ ‘  toastme
3632,4612,60c5d6bf5659ea5e55def500,@ExpressNewsPK #Eurovision #Islamophobia @MuhammadTahaCh1 @ShaheerSialvi @SamiaRQazi @MAbdullahGul #EuropeanParliament EU Parliament resolution against #Islamic Law of #Pakistan is clear intervention in our religious n country matters &amp; its against,NOT,NONE,eurovision islamophobia europeanparliament eu parliament resolution islamic law pakistan clear intervention religious n country matters amp
3633,565,60c5d6bf5659ea5e55def5c1,@TheDest21649534 @EvanCull @Priti_Shoes @jeremycorbyn Many people do blame the Conservatives for the response to the #ChineseVirus.,NOT,NONE,many people blame conservatives response chinesevirus
3634,1081,60c5d6bf5659ea5e55def883,Nvidia: We can’t keep up with demand for our 30 series GPU’s what do we do?  Guy in the back: Hear me out. Let’s make a 3080 Ti  Nvidia: You crazy son of a bitch I’m in.  #NVIDIA  #3080ti https://t.co/1fAPDNCXtY,NOT,NONE,nvidia ’ keep demand 30 series gpu ’ guy back hear let ’ make 3080 ti nvidia crazy son bitch ’ nvidia 3080ti
3635,5004,60c5d6bf5659ea5e55def948,@RShivshankar Why don't you raise your voice against your papa Modi on his mishandling of pandamic? You are nothing but a broker of BJP who will stoop to any level to hold them. #GodiMedia #ResignModi,HOF,OFFN,dont raise voice papa modi mishandling pandamic nothing broker bjp stoop level hold godimedia resignmodi
3636,3757,60c5d6bf5659ea5e55deffd2,"I'm having a hard time putting some logic into this guy. He's apparently ""unmasking scandal of the century"". This guy, I kid you not doesn't believe in the whole pandemic. #ExitModi #ResignModi #ResignPMmodi #cancel12thboardexams2021 #AdarPoonawalla #lockdown2021 #ElectionResult https://t.co/2wAyEwi8lA",HOF,OFFN,im hard time putting logic guy hes apparently unmasking scandal century guy kid doesnt believe whole pandemic exitmodi resignmodi resignpmmodi cancel12thboardexams2021 adarpoonawalla lockdown2021 electionresult
3637,3522,60c5d6bf5659ea5e55def45c,"#BengalInFlames #BengalBurning #BengalViolence #Bengalisburning Mamta Banerjee killing people who made a choice against her &amp; raised Jai shree Ram slogan. Not just BJP, all her opponents are maimed. People there fear that worst is yet to come.",HOF,OFFN,bengalinflames bengalburning bengalviolence bengalisburning mamta banerjee killing people made choice amp raised jai shree ram slogan bjp opponents maimed people fear worst yet come
3638,3422,60c5d6bf5659ea5e55def3da,@Joydas India is battling #Chinesevirus which has killed lakhs around the world but you continue with the hate inside you.,NOT,NONE,india battling chinesevirus killed lakhs around world continue hate inside
3639,1375,60c5d6bf5659ea5e55def754,It's very unfortunate to see silence of @RJDforIndia @yadavtejashwi @TejYadav14 @Siwan_Rjd top leadership over suspicious death of Ex MP Shahabuddin Saheb.  #JusticeForShahabuddin  #JusticeForShahabuddin,NOT,NONE,unfortunate see silence top leadership suspicious death ex mp shahabuddin saheb justiceforshahabuddin justiceforshahabuddin
3640,283,60c5d6bf5659ea5e55def483,"There is only one centre where vaccination for 18+ is taking place in whole gwalior,that too for limited people by this rate it will take yearsfor this vaccination drive and soon we will face this horrifying situation again #ShivrajSinghChouhan #NDTV #ResignModi #VaccineShortage",NOT,NONE,one centre vaccination 18 taking place whole gwaliorthat limited people rate take yearsfor vaccination drive soon face horrifying situation shivrajsinghchouhan ndtv resignmodi vaccineshortage
3641,693,60c5d6bf5659ea5e55def6b6,"@PeterROCK_ Tbf, that was actually Oba of Lagos, and I remember Tinubu frowned at the statement. Tinubu is still a dick head though.",HOF,PRFN,tbf actually oba lagos remember tinubu frowned statement tinubu still dick head though
3642,2994,60c5d6bf5659ea5e55df0297,"If you turn into an absolute prick around certain people and use their happiness to get a laugh with the other person, then go back to yourself when theyâre gone youâre an absolute cunt sorry",HOF,OFFN,turn absolute prick around certain people use happiness get laugh person go back theyâre gone youâre absolute cunt sorry
3643,941,60c5d6bf5659ea5e55def806,"So..according to the CDC's VAERS (vaccine adverse event reporting system), almost 4k people have died after getting the #CovidVaccine   See, that's alarming. But no one really seems worried. I'm not getting this damn vaccine until I am forced. Let's see how long I can make it.",NOT,NONE,soaccording cdcs vaers vaccine adverse event reporting system almost 4k people died getting covidvaccine see thats alarming one really seems worried im getting damn vaccine forced lets see long make
3644,2962,60c5d6bf5659ea5e55df024d,i even saved for the fucker and he didn't even come home when his banner was happening,NOT,NONE,even saved fucker didnt even come home banner happening
3645,2032,60c5d6bf5659ea5e55defedb,Oh fuck off. Everyone and everything.,HOF,PRFN,oh fuck everyone everything
3646,3881,60c5d6bf5659ea5e55df0198,KALSKWKDJAKSB COMO ME GRABO A JOSEPH DICIENDO SON OF A BITCH PORFA LO AMO UN MONTON,HOF,PRFN,kalskwkdjaksb como grabo joseph diciendo son bitch porfa lo amo un monton
3647,2036,60c5d6bf5659ea5e55deff21,Fuck I forgot how you can actually like going to work when you enjoy your job.. LOL,HOF,PRFN,fuck forgot actually like going work enjoy job lol
3648,4227,60c5d6bf5659ea5e55defc03,"@LanceUSA70 Heâ€™s an asshole for grabbing, sheâ€™s an asshole for accepting it.",HOF,PRFN,heâ€™s asshole grabbing sheâ€™s asshole accepting
3649,2513,60c5d6bf5659ea5e55df034d,"Yes, we ordered the most vaccines.  But by even the most rudimentary assessment of risks, we got it horribly wrong.   #VaccineForAll #IndiaCovidCrisis https://t.co/A7qhqbmTo2",NOT,NONE,yes ordered vaccines even rudimentary assessment risks got horribly wrong vaccineforall indiacovidcrisis
3650,3627,60c5d6bf5659ea5e55deffce,"@BRAHealth @AJEnglish What a disgrace, the country which manufactured and spread the virus gets to sell the antidote. And that too a useless one #ChinaVirus #WuhanVirus",HOF,HATE,disgrace country manufactured spread virus gets sell antidote useless one chinavirus wuhanvirus
3651,1138,60c5d6bf5659ea5e55def9bf,I already know im about to cry like a motherfucker At this pose epsidose,HOF,PRFN,already know im cry like motherfucker pose epsidose
3652,222,60c5d6bf5659ea5e55def260,@BukayoSaka87 @R_K_Hoy @England Stay safe king. Don’t get yourself injured for that waistcoat wanker.,HOF,PRFN,stay safe king ’ get injured waistcoat wanker
3653,3382,60c5d6bf5659ea5e55def3a6,My mom and bf took the stairs instead of the elevator with me and I just know theyâ€™re talking shit,HOF,PRFN,mom bf took stairs instead elevator know theyâ€™re talking shit
3654,275,60c5d6bf5659ea5e55def3a2,"BITCH IT TOOK APPROXIMATELY ONE MINUTE -AND FIFTEEN SECONDS BEFORE I SCREAMED ""GIRL!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!"" FOR BLOODY MURDER!!!!!!!!!!!!!!!!!!!!!!!!!!!!!",HOF,PRFN,bitch took approximately one minute fifteen seconds screamed girl bloody murder
3655,3100,60c5d6bf5659ea5e55df0471,"I'm a working bitch, ain't got no time for dick",HOF,PRFN,im working bitch aint got time dick
3656,3409,60c5d6bf5659ea5e55def31f,@RiverGlimmer @doodle_bobby Yes. Bollocks.,HOF,PRFN,yes bollocks
3657,2802,60c5d6bf5659ea5e55df03e1,"If I get into a fight &amp; you see me onna ground n I get back up n my face clear wih no bloody nose , no scars , no black eyes !! Den tha bitch hits wasn’t connecting set !🤣💯",NOT,NONE,get fight amp see onna ground n get back n face clear wih bloody nose scars black eyes den tha bitch hits ’ connecting set 🤣
3658,792,60c5d6bf5659ea5e55def55a,"@Baddiel Well she has got his bollocks in a vice , or she would have if he actually had any 😂😂😂",HOF,PRFN,well got bollocks vice would actually
3659,1110,60c5d6bf5659ea5e55def955,FUCK OFF ? https://t.co/4AlppFDP4W,HOF,PRFN,fuck
3660,4795,60c5d6bf5659ea5e55def871,"@SiennaSummerEIC @Chantel_Etoile You do understand how social media works, right? You canâ€™t just make outrageous accusations like calling someone a â€œpimpâ€ and not expect to be questioned on that",HOF,PRFN,understand social media works right canâ€™t make outrageous accusations like calling someone â€œpimpâ€ expect questioned
3661,1015,60c5d6bf5659ea5e55def964,"@OsmanZtheGooner William Gallas is a dick head very pathetic player, in life everyone start from somewhere, let me ask the idiot his first start to football, he made it at once ??  He shud talk about Chelsea not Arsenal pls",HOF,OFFN,william gallas dick head pathetic player life everyone start somewhere let ask idiot first start football made shud talk chelsea arsenal pls
3662,4693,60c5d6bf5659ea5e55def6e0,"Mayday world leaders! @POTUS @JoeBiden @number10gov @WHO @EU_Commission #IndiaCovidCrisis. It's a carnage, a genocide. Cases reported by Govt of India are not even 1/10 of actual new cases &amp; deaths. Govt has abdicated its responsibilities. Your current help is insufficient.",NOT,NONE,mayday world leaders indiacovidcrisis carnage genocide cases reported govt india even 110 actual new cases amp deaths govt abdicated responsibilities current help insufficient
3663,4997,60c5d6bf5659ea5e55def7ab,"What else can be more painful than writing #HindusLivesMatter even that in #Hindustan ? We are no more safe in our own country, because EVERY LIVES MATTER EXCEPT HINDUS! The question is why? Why this much of hatred towards Hindus &amp; Hinduism? #BengalBurning #PresidentsRuleinBengal",NOT,NONE,else painful writing hinduslivesmatter even hindustan safe country every lives matter except hindus question much hatred towards hindus amp hinduism bengalburning presidentsruleinbengal
3664,4627,60c5d6bf5659ea5e55def824,Fuck off i dont care anymore,HOF,PRFN,fuck dont care anymore
3665,2854,60c5d6bf5659ea5e55def1e9,@PeytonListcute She has the perfect pussy,HOF,PRFN,perfect pussy
3666,5085,60c5d6bf5659ea5e55def1ce,"At least 9.1 million pilgrims visited #haridwarmahakumbh2021 , the eventâ€™s organisers announced on Thursday,underlining the risk of infection at the mega event that was widely criticised for rampant violation of #ChineseVirus protocols and massive overcrowding during alarming.",NOT,NONE,least 91 million pilgrims visited haridwarmahakumbh2021 eventâ€™s organisers announced thursdayunderlining risk infection mega event widely criticised rampant violation chinesevirus protocols massive overcrowding alarming
3667,3787,60c5d6bf5659ea5e55df01db,@ramzanamin @finnmac79 @sharlen63297760 @IvanSmi14853363 @LBC @NickFerrariLBC I agree and the WTA are entitled to protect there sponsors + media partners and fuck her off if she breaks contractual agreements ðŸ‘,HOF,OFFN,agree wta entitled protect sponsors media partners fuck breaks contractual agreements ðÿ ‘ 
3668,4178,60c5d6bf5659ea5e55defc5a,#ResignModi shame on you... Still not giving full supply of oxygen to delhi Even after court told so... Shame.. how far he will go for his cheap politics... We are dying ... there is no management .. modi govt is concerned about elections only https://t.co/KfmFslPmty,HOF,OFFN,resignmodi shame still giving full supply oxygen delhi even court told shame far go cheap politics dying management modi govt concerned elections
3669,4144,60c5d6bf5659ea5e55defb09,@msmimz1 Shitbag,HOF,PRFN,shitbag
3670,403,60c5d6bf5659ea5e55def4a3,@hanzallay69 Jb irfan junejo uni aye tha tb yeh stage p bol nhi rhe thi k mjje kese ki baaton ka farq nhi parhta blah blaah,NOT,NONE,jb irfan junejo uni aye tha tb yeh stage p bol nhi rhe thi k mjje kese ki baaton ka farq nhi parhta blah blaah
3671,1717,60c5d6bf5659ea5e55defda7,Absolutely disgusting behavior displayed by MP from Bangalore @Tejasvi_Surya &amp; Karnataka legislators. Muslim employees were targeted &amp; removed as scapegoats for the @BJP4India state govt.'s incompetence.   Blatant #Islamophobia by sitting #BJP politicians in positions of power. https://t.co/zxperh57bj,HOF,HATE,absolutely disgusting behavior displayed mp bangalore amp karnataka legislators muslim employees targeted amp removed scapegoats state govts incompetence blatant islamophobia sitting bjp politicians positions power
3672,490,60c5d6bf5659ea5e55def37d,@valteshan Blurgh. I'm sorry but also v appreciative of the company. Gender can fuck right off now,HOF,PRFN,blurgh im sorry also v appreciative company gender fuck right
3673,2640,60c5d6bf5659ea5e55df028a,@ShefVaidya Sad! 😢 Who is in that massive poster on top of the house? Doesn't look like #ResignModi,NOT,NONE,sad massive poster top house doesnt look like resignmodi
3674,2756,60c5d6bf5659ea5e55df0400,How Much pain he had to do this #Resign_PM_Modi https://t.co/Nhk65qtRGo,NOT,NONE,much pain resignpmmodi
3675,1141,60c5d6bf5659ea5e55def9ea,Failed government. The worst government  #PMModi #ModiKaVaccineJumla #ministre #AmitShah https://t.co/xOM0DQYkBZ,HOF,HATE,failed government worst government pmmodi modikavaccinejumla ministre amitshah
3676,2174,60c5d6bf5659ea5e55deffd4,I don’t know much about Indian politics but this is literally a human massacre in broad daylight. My heart goes out to Bengal may they get the justice they deserve 🙏🏻😪 #BengalViolence #BengalBurning https://t.co/vFJRX3A2Zh,HOF,HATE,’ know much indian politics literally human massacre broad daylight heart goes bengal may get justice deserve bengalviolence bengalburning
3677,4202,60c5d6bf5659ea5e55defbf4,People are dying every minute without oxygen and this PM is playing the violin like a fool. Today's destructive situation in the country #ResignModi #Resign_PM_Modi #ResignAmitShah https://t.co/ywucrbTs3K,HOF,OFFN,people dying every minute without oxygen pm playing violin like fool todays destructive situation country resignmodi resignpmmodi resignamitshah
3678,2728,60c5d6bf5659ea5e55df04c2,18 rally from Indian Prime minister and lost . Shame on him he lost by a CM . This should be the height of shameless  #ResignModi  #ResignPMmodi  @SatyaPrakashAAP @suma76876642 https://t.co/gQQz36ADyt,HOF,OFFN,18 rally indian prime minister lost shame lost cm height shameless resignmodi resignpmmodi
3679,2868,60c5d6bf5659ea5e55def194,Cont 3.  post by :Idiot RCP 30.03.2002 15:16 they even went to the extent of 'actively' opposed (...)Q If the sparts and the RCP were really funded by the CIA or MI5 then why didn't they try alot harder to actually mis*lead* the 'movement' and not just sit back+talk bollocks..,NOT,NONE,cont 3 post idiot rcp 30032002 1516 even went extent actively opposed q sparts rcp really funded cia mi5 didnt try alot harder actually mislead movement sit backtalk bollocks
3680,1576,60c5d6bf5659ea5e55defbc4,Relieved to hear from friends and family in #Germany that they either got their first dose of the #CovidVaccine or have now appointments for it. At the same time worried for friends and their families in #India who are scared and upset. What a world we live in. #IndiaCovidCrisis,NOT,NONE,relieved hear friends family germany either got first dose covidvaccine appointments time worried friends families india scared upset world live indiacovidcrisis
3681,1704,60c5d6bf5659ea5e55defe70,"When the Congress comes to power, I want to see all the ""Chaatukars"" start behaving like submissive dogs, no ! I don't want to call them journalists, they are nothing but cold blooded accomplice to the Clown and the roadside thug.   #sabyaadrakhajayega #Incindia #ResignModi",HOF,HATE,congress comes power want see chaatukars start behaving like submissive dogs dont want call journalists nothing cold blooded accomplice clown roadside thug sabyaadrakhajayega incindia resignmodi
3682,3830,60c5d6bf5659ea5e55df014a,"Shame on our Indian gov. shame on to our prime minister, The vaccination numbers are going down.@PMOIndia CHINA is doing average 6 million vaccination per day, USA - 4 million &amp; where INDIA comes less than 2 million, please for god sake #ResignModi @MoHFW_INDIA @RahulGandhi",HOF,HATE,shame indian gov shame prime minister vaccination numbers going downpmoindia china average 6 million vaccination per day usa 4 million amp india comes less 2 million please god sake resignmodi
3683,1887,60c5d6bf5659ea5e55defe11,"#IStandWithBengaliHindus #ArrestMamata #bengalviolence Army,No other alternative .#JusticeForBengalBJPKarykarta #BengalBurning And why reports...will it save lives.. Sad..bad..jungle..killing fields of Bengal..impose Prez rule ASAP..since its worse than Kashmir NOW  #Recounting https://t.co/9x6MBiqbAC",NOT,NONE,istandwithbengalihindus arrestmamata bengalviolence armyno alternative justiceforbengalbjpkarykarta bengalburning reportswill save lives sadbadjunglekilling fields bengalimpose prez rule asapsince worse kashmir recounting
3684,1139,60c5d6bf5659ea5e55def9cb,Im such a bipolar son of a bitch,HOF,PRFN,im bipolar son bitch
3685,219,60c5d6bf5659ea5e55def20d,#ThePact imagine lying to your husband and family for weeks after leaving someone to die and then having the bloody nerve to guilt trip him to not mess up the family what a bitch 🤣,HOF,PRFN,thepact imagine lying husband family weeks leaving someone die bloody nerve guilt trip mess family bitch 🤣
3686,4675,60c5d6bf5659ea5e55def8e5,"#Kashmir, #Philistine, Syria, Iraq and many other Muslim countries are facing oppressions by Hindus and Jews. I warn the #United #Nations that if #Islamophobia is not stopped, the consequences will be dire. @UN @ImranKhanPTI @OfficialDGISPR",NOT,NONE,kashmir philistine syria iraq many muslim countries facing oppressions hindus jews warn united nations islamophobia stopped consequences dire
3687,16,60c5d6bf5659ea5e55def297,"Civilisational religious Hindus who have only India as their Home, have no choice but  #NarendraModi  Iam not dhimmi to Vote  rabid Hindu hating Opposition. So #IsupportModi  However I don't have majburi like ITCells to hail  his silence while Hindus of #BengalBurning  18MP 77MLA",NOT,NONE,civilisational religious hindus india home choice narendramodi iam dhimmi vote rabid hindu hating opposition isupportmodi however dont majburi like itcells hail silence hindus bengalburning 18mp 77mla
3688,1234,60c5d6bf5659ea5e55defa58,"@J9andIf Funnily enough, I met him few years ago and he was an absolute delight. I even told him so and he said, ‘Actually, I’m a bit of a cunt.’ Thought he was being funny, but maybe he was being serious!",NOT,NONE,funnily enough met years ago absolute delight even told said ‘ actually ’ bit cunt ’ thought funny maybe serious
3689,1086,60c5d6bf5659ea5e55def8e0,"As a millennial eager to be vaccinated, I understand criticism of the age-based rollout.  But given that it’s boomers who keep trying to breathe on me, maybe it’s best for me that they get their shots asap.  #nspoli #CovidVaccine",NOT,NONE,millennial eager vaccinated understand criticism agebased rollout given ’ boomers keep trying breathe maybe ’ best get shots asap nspoli covidvaccine
3690,2647,60c5d6bf5659ea5e55df0376,@SamONeillSA Sam.... Do you think this traitorous bastard will even get a rap over the  knuckles ??     🤔😠,HOF,PRFN,sam think traitorous bastard even get rap knuckles 🤔
3691,4862,60c5d6bf5659ea5e55def9ae,@gasouline Where are your pussy lips gone?,HOF,PRFN,pussy lips gone
3692,2399,60c5d6bf5659ea5e55df019f,Please don't donate to #PMCaresFund #KisanBole_NoVoteToModi #KisanMazdoorEktaZindabaad #FarmLaws_NextPandemic #FarmersVsModiVirus #FarmersProtest #ModiMustResign #ModiHataoDeshBachao #ModiResignOrRepeal #ModiResign #ResignModi #Resign_PM_Modi #ModiDisasterForIndia https://t.co/r9FXRXxpJF,NOT,NONE,please dont donate pmcaresfund kisanbolenovotetomodi kisanmazdoorektazindabaad farmlawsnextpandemic farmersvsmodivirus farmersprotest modimustresign modihataodeshbachao modiresignorrepeal modiresign resignmodi resignpmmodi modidisasterforindia
3693,4586,60c5d6bf5659ea5e55def596,Called up 1075 no given in #CowinApp . like the oxygen and missing vaccination centers...the no was DEAD. What a total mess sirji #ModiKaVaccineJumla #ModiMadeDisaster . now how am I supposed to take my 2nd dose? @PMOIndia,HOF,OFFN,called 1075 given cowinapp like oxygen missing vaccination centersthe dead total mess sirji modikavaccinejumla modimadedisaster supposed take 2nd dose
3694,4668,60c5d6bf5659ea5e55def813,"@ChrisHewitt given the current beauty standard for neck-down alopecia, isn't it better to be a balding twat than the reverse?",HOF,OFFN,given current beauty standard neckdown alopecia isnt better balding twat reverse
3695,4331,60c5d6bf5659ea5e55defe27,"@chenweihua @dwnews ""Human Being"" call out USA as the most selfish country , has no respect to human right... hoarding vaccines. Disregard SERUM CEO appeal refused to lift vaccine raw material export to India for weeks #IndiaCovidCrisis",HOF,HATE,human call usa selfish country respect human right hoarding vaccines disregard serum ceo appeal refused lift vaccine raw material export india weeks indiacovidcrisis
3696,961,60c5d6bf5659ea5e55def86f,It is saddening to see the condition of BJP workers in WB. It is the request to senior leaders in BJP to take cognizance of it @narendramodi rather than wishing the goons plz do something for your supporters. #BengalBurning,NOT,NONE,saddening see condition bjp workers wb request senior leaders bjp take cognizance rather wishing goons plz something supporters bengalburning
3697,2624,60c5d6bf5659ea5e55df02d5,"@AntifaWatch2 Who was the asshole shouting ""shoot me"" in the background?",HOF,PRFN,asshole shouting shoot background
3698,3366,60c5d6bf5659ea5e55def379,"#BengalBurning Hundreds of Hindus killed, Raped but no one have guts to stop this brutality ... To stop @MamataOfficial goons. #HindusLivesMatter #bangalviolence #BangalElection2021 https://t.co/EsTxT548Zz",HOF,HATE,bengalburning hundreds hindus killed raped one guts stop brutality stop goons hinduslivesmatter bangalviolence bangalelection2021
3699,2818,60c5d6bf5659ea5e55df0377,@MamataOfficial killing people because of their ideologies is crime against humanity this is #Gandhiji s land please stop your party worker's from all the inhuman activities i doesn't like #bjp but never can see them bleeding because of their politics  #SpinlessBJP #BengalBurning,HOF,OFFN,killing people ideologies crime humanity gandhiji land please stop party workers inhuman activities doesnt like bjp never see bleeding politics spinlessbjp bengalburning
3700,4932,60c5d6bf5659ea5e55def811,"Another brazen rape of a young Christian girl in Karachi and instead of arresting the rapist, the corrupt police have started harassing and torturing the family. Victims calling on @EU_Commission for help! Is this #Islamophobia or #Kafirophobia @ShireenMazari1 @ImranKhanPTI https://t.co/0iDmeA4OeC",HOF,HATE,another brazen rape young christian girl karachi instead arresting rapist corrupt police started harassing torturing family victims calling help islamophobia kafirophobia
3701,4655,60c5d6bf5659ea5e55def899,Oh gosh is there a better feeling than when youâ€™re sucking dick and he puts his hands on the back of your head to force you down while he thrusts his hips and calls you a good boyâ€¦ Plz send me dicks to suck Iâ€™m needy ðŸ˜…,HOF,PRFN,oh gosh better feeling youâ€™re sucking dick puts hands back head force thrusts hips calls good boyâ€¦ plz send dicks suck iâ€™m needy ðÿ˜…
3702,686,60c5d6bf5659ea5e55def643,#NarendraModi is the super spreader of #CoronaPandemic in India.   He is the biggest disaster for the country.   #ModiResignOrRepeal  #ModiKaVaccineJumla,HOF,OFFN,narendramodi super spreader coronapandemic india biggest disaster country modiresignorrepeal modikavaccinejumla
3703,1111,60c5d6bf5659ea5e55defa5c,"Why do so many ppl carry on about how the #CovidVaccine process doesn't hurt a bit? So bloody childish. We ALL  know that, that's NOT what we're worried about, it's the efficacy and side effects that are of massive concern",NOT,NONE,many ppl carry covidvaccine process doesnt hurt bit bloody childish know thats worried efficacy side effects massive concern
